dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1677740400,2023-03-02 07:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.85,8000.0,-3.88,0.85,0.14,2.43,1019,,,68,0.51,80,,,,,,100,804,Clouds,overcast clouds,04d
1677744000,2023-03-02 08:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.23,8000.0,-3.21,-1.09,0.7,2.43,1019,,,70,2.06,130,,,,,,100,804,Clouds,overcast clouds,04d
1677747600,2023-03-02 09:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.06,10000.0,-3.2,0.54,1.3,2.98,1018,,,66,1.54,130,,,,,,100,804,Clouds,overcast clouds,04d
1677751200,2023-03-02 10:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.99,10000.0,-2.97,0.46,2.05,4.41,1020,,,63,2.57,150,,,,,,100,804,Clouds,overcast clouds,04d
1677754800,2023-03-02 11:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.84,10000.0,-3.87,3.84,2.86,5.52,1019,,,55,0.51,0,,,,,,100,804,Clouds,overcast clouds,04d
1677758400,2023-03-02 12:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.93,8000.0,-4.09,3.05,4.03,6.82,1018,,,50,2.24,265,2.24,,,,,40,802,Clouds,scattered clouds,03d
1677762000,2023-03-02 13:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.05,10000.0,-1.19,4.81,5.27,7.98,1018,,,59,1.79,281,4.02,,,,,0,800,Clear,sky is clear,01d
1677765600,2023-03-02 14:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.79,8000.0,-3.55,5.4,5.42,8.3,1018,,,46,2.06,320,,,,,,66,803,Clouds,broken clouds,04d
1677769200,2023-03-02 15:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.65,10000.0,-0.49,7.65,6.42,8.6,1017,,,56,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1677772800,2023-03-02 16:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.17,10000.0,-2.49,6.1,6.2,8.54,1018,,,49,1.79,335,3.58,,,,,0,800,Clear,sky is clear,01d
1677776400,2023-03-02 17:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,5.76,10000.0,-3.17,3.36,4.82,6.36,1018,,,51,3.09,330,,,,,,0,800,Clear,sky is clear,01d
1677780000,2023-03-02 18:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.03,10000.0,-3.08,2.79,2.6,4.96,1019,,,58,1.54,0,,,,,,0,800,Clear,sky is clear,01n
1677783600,2023-03-02 19:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.42,9000.0,-2.9,1.25,0.94,3.64,1019,,,66,1.34,59,1.79,,,,,11,801,Clouds,few clouds,02n
1677787200,2023-03-02 20:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.07,9000.0,-3.52,1.07,0.38,2.53,1019,,,69,1.03,280,,,,,,10,800,Clear,sky is clear,01n
1677790800,2023-03-02 21:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.27,,-4.37,0.27,-0.48,1.98,1019,,,68,0.45,59,1.34,,,,,18,801,Clouds,few clouds,02n
1677794400,2023-03-02 22:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-0.31,,-4.23,-0.31,-1.03,1.27,1021,,,72,0.71,35,,,,,,10,800,Clear,sky is clear,01n
1677798000,2023-03-02 23:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-0.75,2900.0,-4.02,-0.75,-2.14,1.55,1021,,,76,0.0,0,,,,,,17,701,Mist,mist,50n
1677801600,2023-03-03 00:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-0.93,,-4.83,-0.93,-2.7,1.2,1021,,,72,0.65,25,,,,,,21,801,Clouds,few clouds,02n
1677805200,2023-03-03 01:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.96,3200.0,-4.6,-1.96,-3.05,0.8,1021,,,80,0.51,0,,,,,,20,701,Mist,mist,50n
1677808800,2023-03-03 02:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-2.05,,-5.14,-2.05,-3.25,0.24,1021,,,77,0.98,11,,,,,,14,801,Clouds,few clouds,02n
1677812400,2023-03-03 03:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-2.02,,-5.42,-2.02,-3.25,-0.04,1021,,,75,0.63,16,,,,,,27,802,Clouds,scattered clouds,03n
1677816000,2023-03-03 04:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-2.14,,-5.38,-2.14,-3.25,0.38,1021,,,76,0.45,59,0.89,,,,,42,802,Clouds,scattered clouds,03n
1677819600,2023-03-03 05:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-2.46,,-5.54,-2.46,-3.75,-0.18,1021,,,77,0.43,12,,,,,,39,802,Clouds,scattered clouds,03n
1677823200,2023-03-03 06:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-2.12,,-5.06,-2.12,-3.19,0.64,1021,,,78,0.45,51,1.34,,,,,40,802,Clouds,scattered clouds,03n
1677826800,2023-03-03 07:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.58,,-4.23,-1.58,-2.64,0.76,1021,,,80,0.45,100,1.79,,,,,80,803,Clouds,broken clouds,04d
1677830400,2023-03-03 08:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.25,,-0.79,0.25,-0.58,1.91,1022,,,92,0.74,11,,,,,,36,802,Clouds,scattered clouds,03d
1677834000,2023-03-03 09:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.34,,0.48,1.34,0.42,3.3,1022,,,94,1.31,22,,,,,,20,801,Clouds,few clouds,02d
1677837600,2023-03-03 10:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.67,3800.0,0.51,1.67,0.95,4.41,1022,,,92,0.0,0,,,,,,100,701,Mist,mist,50d
1677841200,2023-03-03 11:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.27,5000.0,0.83,1.92,2.42,4.96,1022,,,84,1.54,270,,,,,,100,804,Clouds,overcast clouds,04d
1677844800,2023-03-03 12:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.8,5000.0,1.18,3.8,2.95,5.76,1021,,,83,1.03,0,,,,,,100,701,Mist,mist,50d
1677848400,2023-03-03 13:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.44,8000.0,1.77,4.17,4.95,8.6,1021,,,72,3.09,300,,,,,,20,801,Clouds,few clouds,02d
1677852000,2023-03-03 14:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.06,7000.0,0.81,3.39,5.27,8.58,1020,,,69,3.6,280,,,,,,100,804,Clouds,overcast clouds,04d
1677855600,2023-03-03 15:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.96,7000.0,1.47,4.5,6.2,8.85,1020,,,68,3.58,44,6.26,,,,,99,804,Clouds,overcast clouds,04d
1677859200,2023-03-03 16:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.96,9000.0,1.47,3.82,6.2,7.93,1020,,,68,4.92,25,6.71,,,,,98,804,Clouds,overcast clouds,04d
1677862800,2023-03-03 17:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,5.89,8000.0,-0.34,2.94,5.14,6.94,1021,,,64,4.02,47,5.81,,,,,40,802,Clouds,scattered clouds,03d
1677866400,2023-03-03 18:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.41,10000.0,-1.04,1.39,3.95,5.44,1022,,,67,3.58,78,4.47,,,,,40,802,Clouds,scattered clouds,03n
1677870000,2023-03-03 19:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.16,,-1.25,3.22,3.47,5.08,1022,,,67,1.34,92,2.68,,,,,90,804,Clouds,overcast clouds,04n
1677873600,2023-03-03 20:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.74,,-1.25,3.74,2.92,5.19,1022,,,69,0.45,91,1.34,,,,,89,804,Clouds,overcast clouds,04n
1677877200,2023-03-03 21:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.89,,-1.8,2.89,1.42,4.53,1023,,,70,0.45,96,0.89,,,,,90,804,Clouds,overcast clouds,04n
1677880800,2023-03-03 22:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.3,,-1.8,1.11,1.19,4.04,1023,,,73,1.34,68,1.79,,,,,89,804,Clouds,overcast clouds,04n
1677884400,2023-03-03 23:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.73,,-1.11,2.73,1.75,4.13,1023,,,75,0.89,68,1.34,,,,,94,804,Clouds,overcast clouds,04n
1677888000,2023-03-04 00:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.77,,-1.4,1.64,1.3,4.13,1023,,,73,1.34,69,1.79,,,,,92,804,Clouds,overcast clouds,04n
1677891600,2023-03-04 01:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.1,,-1.28,3.1,2.3,4.16,1023,,,72,0.89,76,1.79,,,,,95,804,Clouds,overcast clouds,04n
1677895200,2023-03-04 02:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.77,,-2.78,2.77,2.49,3.97,1023,,,65,0.45,76,0.89,,,,,88,804,Clouds,overcast clouds,04n
1677898800,2023-03-04 03:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.36,,-1.92,3.36,2.3,3.77,1023,,,67,0.45,76,0.89,,,,,85,804,Clouds,overcast clouds,04n
1677902400,2023-03-04 04:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.73,,-1.6,2.73,1.19,3.6,1023,,,72,0.45,80,0.89,,,,,80,803,Clouds,broken clouds,04n
1677906000,2023-03-04 05:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.45,,-1.83,1.25,0.64,3.6,1023,,,72,1.36,1,,,,,,71,803,Clouds,broken clouds,04n
1677909600,2023-03-04 06:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.39,,-2.57,2.39,-0.37,2.92,1023,,,68,0.89,109,1.34,,,,,91,804,Clouds,overcast clouds,04n
1677913200,2023-03-04 07:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.39,,-2.05,2.39,0.08,4.04,1023,,,71,0.89,37,1.34,,,,,95,804,Clouds,overcast clouds,04d
1677916800,2023-03-04 08:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.06,,-0.46,3.1,2.49,5.27,1024,,,72,1.34,355,3.58,,,,,91,804,Clouds,overcast clouds,04d
1677920400,2023-03-04 09:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.92,,-0.97,2.66,3.52,6.82,1024,,,65,2.68,32,4.47,,,,,100,804,Clouds,overcast clouds,04d
1677924000,2023-03-04 10:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.63,8000.0,-1.34,5.05,5.44,8.54,1023,,,56,2.24,9,4.02,,,,,40,802,Clouds,scattered clouds,03d
1677927600,2023-03-04 11:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.58,,-1.45,5.82,6.81,9.65,1023,,,52,2.68,103,4.92,,,,,96,804,Clouds,overcast clouds,04d
1677931200,2023-03-04 12:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,8.47,,-2.45,7.21,7.92,9.16,1022,,,45,2.24,51,4.47,,,,,95,804,Clouds,overcast clouds,04d
1677934800,2023-03-04 13:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,9.47,10000.0,-1.91,6.96,8.47,10.44,1021,,,44,4.92,40,7.15,,,,,40,802,Clouds,scattered clouds,03d
1677938400,2023-03-04 14:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,10.46,9000.0,-0.32,8.79,9.72,11.36,1021,,,47,4.02,52,6.71,,,,,40,802,Clouds,scattered clouds,03d
1677942000,2023-03-04 15:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,9.89,10000.0,-1.04,7.48,8.97,10.87,1020,,,46,4.92,36,6.71,,,,,20,801,Clouds,few clouds,02d
1677945600,2023-03-04 16:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,9.71,10000.0,0.86,7.85,8.97,10.44,1020,,,54,3.58,11,5.81,,,,,20,801,Clouds,few clouds,02d
1677949200,2023-03-04 17:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.7,,-2.56,5.67,7.42,7.92,1020,,,47,3.13,35,5.36,,,,,49,802,Clouds,scattered clouds,03d
1677952800,2023-03-04 18:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,5.78,10000.0,0.34,4.05,5.27,5.95,1020,,,68,2.24,58,3.13,,,,,0,800,Clear,sky is clear,01n
1677956400,2023-03-04 19:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.16,10000.0,-2.97,2.15,3.05,4.72,1021,,,58,2.24,63,2.68,,,,,0,800,Clear,sky is clear,01n
1677960000,2023-03-04 20:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.52,,-5.25,2.49,1.42,4.69,1021,,,50,1.34,69,1.79,,,,,63,803,Clouds,broken clouds,04n
1677963600,2023-03-04 21:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.41,,-5.06,0.09,0.83,4.75,1022,,,55,2.24,52,2.68,,,,,63,803,Clouds,broken clouds,04n
1677967200,2023-03-04 22:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.81,10000.0,-5.0,-2.24,-1.05,2.43,1021,,,62,2.68,54,4.02,,,,,0,800,Clear,sky is clear,01n
1677970800,2023-03-04 23:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.13,,-5.51,-1.41,0.08,3.09,1021,,,58,2.24,70,3.13,,,,,76,803,Clouds,broken clouds,04n
1677974400,2023-03-05 00:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.53,,-4.32,-2.12,-0.73,2.53,1022,,,67,2.24,67,4.02,,,,,77,803,Clouds,broken clouds,04n
1677978000,2023-03-05 01:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.06,,-4.21,-2.11,-0.73,1.42,1022,,,70,1.79,68,2.68,,,,,80,803,Clouds,broken clouds,04n
1677981600,2023-03-05 02:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-0.51,,-4.59,-2.77,-1.58,1.36,1021,,,71,1.79,28,2.68,,,,,80,803,Clouds,broken clouds,04n
1677985200,2023-03-05 03:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-0.96,,-4.86,-3.29,-1.84,0.8,1021,,,72,1.79,65,2.68,,,,,85,804,Clouds,overcast clouds,04n
1677988800,2023-03-05 04:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.09,,-4.83,-1.09,-1.95,0.71,1021,,,73,1.25,26,,,,,,84,803,Clouds,broken clouds,04n
1677992400,2023-03-05 05:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.24,,-5.13,-1.24,-2.5,0.44,1020,,,72,1.02,21,,,,,,83,803,Clouds,broken clouds,04n
1677996000,2023-03-05 06:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.78,,-5.82,-1.78,-3.25,0.24,1020,,,71,0.95,23,,,,,,79,803,Clouds,broken clouds,04n
1677999600,2023-03-05 07:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.31,,-5.04,-1.31,-2.58,1.07,1020,,,73,0.45,71,1.34,,,,,72,803,Clouds,broken clouds,04d
1678003200,2023-03-05 08:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.28,,-3.69,-1.47,-0.97,2.31,1019,,,72,1.52,21,,,,,,67,803,Clouds,broken clouds,04d
1678006800,2023-03-05 09:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.7,,-2.64,-0.22,0.42,3.54,1019,,,71,1.79,90,1.79,,,,,62,803,Clouds,broken clouds,04d
1678010400,2023-03-05 10:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.21,5000.0,-2.23,1.85,2.42,5.52,1019,,,66,1.54,0,,,,,,20,801,Clouds,few clouds,02d
1678014000,2023-03-05 11:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.6,5000.0,-1.62,3.71,3.42,6.32,1018,,,63,1.34,333,3.58,,,,,40,802,Clouds,scattered clouds,03d
1678017600,2023-03-05 12:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,5.72,6000.0,0.08,2.98,4.95,7.98,1016,,,67,3.6,290,,,,,,40,802,Clouds,scattered clouds,03d
1678021200,2023-03-05 13:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.55,6000.0,-0.57,5.12,5.42,8.6,1015,,,60,2.06,300,,,,,,40,802,Clouds,scattered clouds,03d
1678024800,2023-03-05 14:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.2,6000.0,-0.44,5.88,6.2,9.41,1014,,,58,2.06,0,,,,,,20,801,Clouds,few clouds,02d
1678028400,2023-03-05 15:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.83,10000.0,0.09,7.13,6.42,9.41,1013,,,58,1.54,340,,,,,,0,800,Clear,sky is clear,01d
1678032000,2023-03-05 16:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.04,9000.0,-0.37,5.26,6.39,8.85,1013,,,59,2.57,340,,,,,,20,801,Clouds,few clouds,02d
1678035600,2023-03-05 17:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,5.66,10000.0,-3.25,3.62,5.14,6.98,1013,,,51,2.57,310,,,,,,0,800,Clear,sky is clear,01d
1678039200,2023-03-05 18:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.86,10000.0,-4.74,3.86,2.95,5.31,1013,,,51,0.89,69,1.79,,,,,0,800,Clear,sky is clear,01n
1678042800,2023-03-05 19:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.2,,-5.23,0.74,0.42,4.41,1013,,,55,1.51,1,,,,,,4,800,Clear,sky is clear,01n
1678046400,2023-03-05 20:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.18,,-5.46,1.18,0.08,3.09,1013,,,58,0.94,3,,,,,,6,800,Clear,sky is clear,01n
1678050000,2023-03-05 21:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.45,,-5.68,0.45,-0.48,2.47,1012,,,60,1.02,359,,,,,,7,800,Clear,sky is clear,01n
1678053600,2023-03-05 22:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-0.18,,-4.95,-0.18,-1.59,1.63,1012,,,67,0.54,28,,,,,,20,801,Clouds,few clouds,02n
1678057200,2023-03-05 23:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.07,,-5.13,-1.07,-1.59,1.36,1011,,,71,0.45,69,1.34,,,,,40,802,Clouds,scattered clouds,03n
1678060800,2023-03-06 00:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.51,,-5.4,-1.51,-2.14,0.24,1011,,,72,0.75,4,,,,,,66,803,Clouds,broken clouds,04n
1678064400,2023-03-06 01:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.68,,-5.73,-1.68,-3.58,1.07,1011,,,71,1.03,350,,,,,,88,804,Clouds,overcast clouds,04n
1678068000,2023-03-06 02:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.61,,-5.33,-1.61,-2.64,0.8,1010,,,73,0.69,331,,,,,,95,804,Clouds,overcast clouds,04n
1678071600,2023-03-06 03:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.8,,-5.52,-1.8,-3.19,-0.04,1010,,,73,0.51,305,,,,,,96,804,Clouds,overcast clouds,04n
1678075200,2023-03-06 04:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.98,,-5.53,-1.98,-3.19,-0.12,1010,,,74,0.63,300,,,,,,99,804,Clouds,overcast clouds,04n
1678078800,2023-03-06 05:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-2.15,,-5.54,-2.15,-3.19,-0.04,1009,,,75,0.5,270,,,,,,100,804,Clouds,overcast clouds,04n
1678082400,2023-03-06 06:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-2.19,4400.0,-4.83,-2.19,-3.05,-0.04,1009,,,80,1.03,0,,,,,,100,701,Mist,mist,50n
1678086000,2023-03-06 07:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,-1.44,4000.0,-4.09,-1.44,-2.08,0.64,1010,,,80,0.51,0,,,,,,100,701,Mist,mist,50d
1678089600,2023-03-06 08:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.62,,-1.56,0.62,-0.18,2.74,1010,,,84,0.92,286,,,,,,96,804,Clouds,overcast clouds,04d
1678093200,2023-03-06 09:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.34,,0.08,2.34,1.2,3.54,1010,,,85,1.28,285,,,,,,93,804,Clouds,overcast clouds,04d
1678096800,2023-03-06 10:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.22,,0.91,2.66,3.16,5.76,1010,,,79,1.82,304,,,,,,94,804,Clouds,overcast clouds,04d
1678100400,2023-03-06 11:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.81,,0.7,5.29,4.42,8.3,1009,,,65,2.21,277,,,,,,88,804,Clouds,overcast clouds,04d
1678104000,2023-03-06 12:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.11,9000.0,-0.74,6.11,4.95,9.04,1009,,,61,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1678107600,2023-03-06 13:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.7,10000.0,-3.63,4.46,5.64,9.6,1008,,,46,3.13,286,6.26,,,,,40,802,Clouds,scattered clouds,03d
1678111200,2023-03-06 14:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.64,10000.0,-4.22,5.33,6.49,9.6,1007,,,41,3.58,280,3.58,,,,,40,802,Clouds,scattered clouds,03d
1678114800,2023-03-06 15:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.71,10000.0,-3.88,5.41,6.42,9.63,1007,,,42,3.58,279,6.26,,,,,20,801,Clouds,few clouds,02d
1678118400,2023-03-06 16:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.38,10000.0,-4.15,5.28,6.42,8.6,1007,,,42,3.13,281,4.47,,,,,0,800,Clear,sky is clear,01d
1678122000,2023-03-06 17:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.12,10000.0,-4.62,3.76,4.82,7.41,1008,,,44,3.13,267,4.47,,,,,0,800,Clear,sky is clear,01d
1678125600,2023-03-06 18:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,4.41,10000.0,-6.28,1.73,4.03,5.19,1008,,,43,3.09,320,,,,,,40,802,Clouds,scattered clouds,03n
1678129200,2023-03-06 19:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.26,10000.0,-2.93,0.68,2.95,4.2,1009,,,62,2.68,280,3.58,,,,,75,803,Clouds,broken clouds,04n
1678132800,2023-03-06 20:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.94,10000.0,-2.78,-1.24,1.75,3.09,1010,,,69,3.09,280,,,,,,75,803,Clouds,broken clouds,04n
1678136400,2023-03-06 21:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.76,,-3.55,0.08,2.5,3.6,1010,,,61,2.68,230,6.26,,,,,39,802,Clouds,scattered clouds,03n
1678140000,2023-03-06 22:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.12,10000.0,-5.95,-1.41,1.19,3.05,1010,,,52,3.6,270,,,,,,100,804,Clouds,overcast clouds,04n
1678143600,2023-03-06 23:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.88,10000.0,-6.12,-2.52,0.08,1.49,1009,,,56,3.09,270,,,,,,0,800,Clear,sky is clear,01n
1678147200,2023-03-07 00:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.89,,-6.97,-2.14,-0.48,2.11,1009,,,52,2.68,266,4.47,,,,,82,803,Clouds,broken clouds,04n
1678150800,2023-03-07 01:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,1.06,,-6.18,-2.34,-0.84,2.47,1009,,,55,3.13,284,4.92,,,,,77,803,Clouds,broken clouds,04n
1678154400,2023-03-07 02:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.92,,-6.09,0.92,-0.29,1.39,1009,,,56,0.89,239,1.79,,,,,47,802,Clouds,scattered clouds,03n
1678158000,2023-03-07 03:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.53,10000.0,-4.32,-1.91,-1.05,1.63,1008,,,67,2.06,110,,,,,,75,803,Clouds,broken clouds,04n
1678161600,2023-03-07 04:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.72,10000.0,-5.26,-1.69,-0.58,1.38,1008,,,61,2.06,110,,,,,,100,804,Clouds,overcast clouds,04n
1678165200,2023-03-07 05:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.64,10000.0,-5.33,-1.78,-0.05,1.32,1007,,,61,2.06,110,,,,,,100,804,Clouds,overcast clouds,04n
1678168800,2023-03-07 06:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.27,10000.0,-5.64,-2.77,-1.05,1.91,1007,,,61,2.57,110,,,,,,100,804,Clouds,overcast clouds,04d
1678172400,2023-03-07 07:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,0.85,,-4.78,0.85,-0.92,2.47,1007,,,63,0.89,85,0.89,,,,,90,804,Clouds,overcast clouds,04d
1678176000,2023-03-07 08:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,2.21,,-5.22,2.21,1.25,4.09,1006,,,55,0.21,235,,,,,,95,804,Clouds,overcast clouds,04d
1678179600,2023-03-07 09:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,3.83,10000.0,-2.26,1.45,2.86,6.32,1006,,,63,2.57,120,,,,,,20,801,Clouds,few clouds,02d
1678183200,2023-03-07 10:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,5.03,10000.0,-2.45,2.79,3.97,7.43,1005,,,57,2.68,308,4.92,,,,,20,801,Clouds,few clouds,02d
1678186800,2023-03-07 11:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.46,10000.0,-4.61,3.64,5.42,8.49,1004,,,43,4.02,215,4.02,,,,,20,801,Clouds,few clouds,02d
1678190400,2023-03-07 12:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.71,10000.0,-3.88,5.18,6.98,9.63,1003,,,42,4.02,276,6.26,,,,,0,800,Clear,sky is clear,01d
1678194000,2023-03-07 13:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,8.25,10000.0,-3.73,6.35,7.05,10.27,1002,,,41,3.09,300,,,,,,0,800,Clear,sky is clear,01d
1678197600,2023-03-07 14:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,8.67,10000.0,-3.4,5.96,7.42,10.24,1002,,,41,4.92,287,7.6,,,,,0,800,Clear,sky is clear,01d
1678201200,2023-03-07 15:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,8.31,10000.0,-3.68,5.16,7.42,9.2,1002,,,41,5.81,292,8.49,,,,,0,800,Clear,sky is clear,01d
1678204800,2023-03-07 16:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,7.69,10000.0,-4.18,3.92,6.49,8.49,1003,,,41,7.15,251,10.73,,,,,75,803,Clouds,broken clouds,04d
1678208400,2023-03-07 17:00:00 +0000 UTC,3600,Bern,46.947974,7.447447,6.69,10000.0,-2.18,2.98,5.42,7.49,1004,,,52,6.17,230,12.86,,,,,75,300,Drizzle,light intensity drizzle,09d
